tmdb_id,original_title,popularity,vote_average,vote_count,imdb_id,title,genres,runtime,overview,movie_id,rating,year,movie_genres
10477,Driven,5.310558,4.5,180,tt0132245,Driven,"[{'id': 28, 'name': 'Action'}]",116,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",driven+2001,3.0,2001,Action
50348,The Lincoln Lawyer,6.807442,7.0,923,tt1189340,The Lincoln Lawyer,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",119,A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills.,the+lincoln+lawyer+2011,4.0,2011,Crime_Drama_Thriller
30285,The Evening Star,8.399114,5.8,18,tt0116240,The Evening Star,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",129,"Continuing the story of Aurora Greenway in her latter years. After the death of her daughter, Aurora struggled to keep her family together, but has one grandson in jail, a rebellious granddaughter, and another grandson living just above the poverty line.",the+evening+star+1996,3.0,1996,Drama_Romance_Family_Comedy
49806,The Daytrippers,9.664735,6.2,11,tt0116041,The Daytrippers,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",87,"Eliza D'Amico thinks her marriage to Louis is going great, until she finds a mysterious love note to her husband. Concerned, she goes to her mother for advice. Eliza, her parents, her sister Jo and Jo's boyfriend all pile into a station wagon, to go to the city to confront Louis with the letter. On the way, the five explore their relations with each other, and meet many interesting people.",the+daytrippers+1996,5.0,1996,Comedy_Drama_Mystery
658,Goldfinger,13.78884,7.2,1005,tt0058150,Goldfinger,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",110,"Special agent 007 (Sean Connery) comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",goldfinger+1964,4.0,1964,Adventure_Action_Thriller
11020,Picnic at Hanging Rock,6.811264,7.1,156,tt0073540,Picnic at Hanging Rock,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",115,"In the early 1900s, Miranda attends a girls boarding school in Australia. One Valentine's Day, the school's typically strict headmistress treats the girls to a picnic field trip to an unusual but scenic volcanic formation called Hanging Rock. Despite rules against it, Miranda and several other girls venture off. It's not until the end of the day that the faculty realizes the girls and one of the teachers have disappeared mysteriously.",picnic+at+hanging+rock+1975,4.0,1975,Thriller_Drama_Mystery
10763,Dr. T and the Women,6.761308,4.6,70,tt0205271,Dr. T and the Women,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",121,"Dr. Sullivan Travis is a man at the top of his game, a rich and successful Dallas gynecologist whose ""religion"" is women. Dr. T. worships women. In his immediate family and in his office, they surround him. He is loving and giving to each and every one at all times -- he is their savior. And sure enough, as in the story of Job, one day a higher force decides to test his faith. Once a man in complete control of his universe, Dr. T. now finds himself buffeted by chaos and confusion.",dr.+t+and+the+women+2000,3.0,2000,Comedy_Drama_Romance
10152,Dumb and Dumberer: When Harry Met Lloyd,9.280038,4.1,211,tt0329028,Dumb and Dumberer: When Harry Met Lloyd,"[{'id': 35, 'name': 'Comedy'}]",85,"This wacky prequel to the 1994 blockbuster goes back to the lame-brained Harry and Lloyd's days as classmates at a Rhode Island high school, where the unprincipled principal puts the pair in remedial courses as part of a scheme to fleece the school.",dumb+and+dumberer+when+harry+met+lloyd+2003,1.0,2003,Comedy
10157,Police Academy 2: Their First Assignment,9.021668,5.6,349,tt0089822,Police Academy 2: Their First Assignment,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",87,"Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.",police+academy+2+their+first+assignment+1985,1.0,1985,Comedy_Crime
13980,ストレンヂア 無皇刃譚,5.648328,7.6,69,tt1121794,Sword of the Stranger,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",103,"Hunted by the Ming from China, young Kotaro and his dog meet a nameless samurai ""Nanashi"" who is haunted constantly by memories of his past which has led him to avoid drawing his sword ever again. Among the Ming is a fearsome Western fighter named Raro, whose only desire is to find a worthy opponent.",sword+of+the+stranger+2007,4.0,2007,Adventure_Action_Animation
10878,Saving Silverman,8.526823,5.4,155,tt0239948,Saving Silverman,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",90,"A pair of buddies conspire to save their best friend from marrying the wrong woman, a cold-hearted beauty who snatches him from them and breaks up their Neil Diamond cover band.",saving+silverman+2001,2.0,2001,Comedy_Crime_Romance
88036,Sparkle,2.24386,5.8,36,tt1876451,Sparkle,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",116,"Musical prodigy, Sparkle (Jordin Sparks) struggles to become a star while overcoming issues that are tearing her family apart. From an affluent Detroit area and daughter to a single mother (Whitney Houston), she tries to balance a new romance with music manager Stix (Derek Luke) while dealing with the unexpected challenges her new life will bring as she and her two sisters (Carmen Ejogo and Tika Sumpter) strive to become a dynamic singing group during the Motown-era.",sparkle+2012,4.0,2012,Drama_Music
235,Stand by Me,15.206957,7.8,1568,tt0092005,Stand by Me,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",89,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",stand+by+me+1986,3.0,1986,Crime_Drama
5143,Hannah and Her Sisters,9.57874,7.6,224,tt0091167,Hannah and Her Sisters,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",107,"Between two Thanksgivings, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",hannah+and+her+sisters+1986,5.0,1986,Comedy_Drama
85247,Killer,0.422224,3.0,2,tt0110259,Killer,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",97,"This lyrical, modern-day film noir finds cynical hit man Mick (Anthony LaPaglia) tiring of his job and asking his boss, mob kingpin George (Peter Boyle), for time off. George gives him the assignment of his life, however, prompting Mick's soul-searching to reach new heights. Mick is asked to kill the sultry Fiona (Mimi Rogers), who owes George money and claims she wants to die. But as Mick spends time with her, he finds himself falling for her.",killer+1994,2.0,1994,Thriller_Drama_Romance
1653,Diarios de motocicleta,7.667491,7.2,295,tt0318462,The Motorcycle Diaries,"[{'id': 18, 'name': 'Drama'}]",126,"""The Motorcycle Diaries"" is based on the journals of Che Guevara, leader of the Cuban Revolution. In his memoirs, Guevara recounts adventures he, and best friend Alberto Granado, had while crossing South America by motorcycle in the early 1950s.",the+motorcycle+diaries+2004,4.0,2004,Drama
32646,Safe,8.180047,7.2,62,tt0114323,Safe,"[{'id': 18, 'name': 'Drama'}]",119,"Carol, a typical upper middle-class housewife, begins to complain of vague symptoms of illness. She ""doesn't feel right,"" has unexplained headaches, congestion, a dry cough, nosebleeds, vomiting, and trouble breathing. Her family doctor treats her concerns dismissively and suggests a psychiatrist. Eventually, an allergist tells her that she has Environmental Illness.",safe+1995,4.0,1995,Drama
26180,Excess Baggage,3.714997,5.6,56,tt0119086,Excess Baggage,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",101,"A rich brat (Alicia Silverstone) fakes her own kidnapping, but in the process ends up locked in the trunk of a car that gets stolen.",excess+baggage+1997,3.0,1997,Action_Comedy_Romance
9738,Fantastic Four,19.382082,5.5,3040,tt0120667,Fantastic Four,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",106,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong … thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",fantastic+four+2005,4.0,2005,Action_Adventure_Fantasy_Science Fiction
13053,Bolt,15.580915,6.3,1798,tt0397892,Bolt,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",98,"Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.",bolt+2008,4.0,2008,Animation_Family_Adventure_Comedy
14620,The Butterfly Effect 2,5.776666,4.6,255,tt0457297,The Butterfly Effect 2,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",95,"After his girlfriend, Julie and two best friends are killed in a tragic auto accident, Nick struggles to cope with his loss and grief. Suffering from migraine-like seizures, Nick soon discovers that he has the power to change the past via his memories. However, his time-traveling attempts to alter the past and save his one true love have unexpected and dire consequences.",the+butterfly+effect+2+2006,1.0,2006,Drama_Science Fiction_Thriller
9833,The Phantom of the Opera,7.682562,7.0,448,tt0293508,The Phantom of the Opera,"[{'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",143,"Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles. Things get worse when Christine meets back up with her childhood acquaintance Raoul and the two fall in love",the+phantom+of+the+opera+2004,4.0,2004,Music_Thriller_Drama_Romance
97370,Under the Skin,6.707974,6.0,1118,tt1441395,Under the Skin,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",108,"Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",under+the+skin+2014,2.0,2014,Thriller_Science Fiction_Drama
9051,10,8.539083,5.4,69,tt0078721,10,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",122,A Hollywood songwriter goes through a mid-life crisis and becomes infatuated with a sexy blonde newlywed.,10+1979,4.0,1979,Comedy_Romance
19666,लगान,4.97451,7.2,125,tt0169102,Lagaan: Once Upon a Time in India,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",224,"Lagaan tells the tale of the Indian village Champaner, beset by drought and British colonialism in the year 1893. Without a drop of rain in months, the worried villagers of Champaner decide to ask the local authorities for a temporary repeal of their taxes -- the hated lagaan. Led by the heroic Bhuvan (Indian superstar Aamir Khan) they bring their plight to the military governor, Captain Russell (Paul Blackthorne). But the sadistic Russell threatens to raise the lagaan threefold, unless the villagers can beat his men at a game of cricket, in which case he'll lift taxes on the entire province for a period of three years. Bhuvan accepts the challenge, but there's a problem -- no one in Champaner knows how to play cricket. A band of misfits come to the rescue, coached by Russell's soft-hearted sister Elizabeth (Rachel Shelley), and the race is on to be ready in three months' time. An epic reworking of Victory with eye-popping song-and-dance routines.",lagaan+once+upon+a+time+in+india+2001,3.0,2001,Adventure_Drama_Music_Romance
